Date,Open,High,Low,Close,Adj Close,Volume,Provisional
2025-12-17,303.7900085449219,306.25,303.0799865722656,303.32000732421875,297.26446533203125,3131000,False
2025-12-18,303.1499938964844,304.45001220703125,295.70001220703125,300.45001220703125,294.4517517089844,5411700,False
2025-12-19,300.3500061035156,306.8599853515625,299.1000061035156,300.9800109863281,294.9711608886719,11031000,False
2025-12-22,301.0299987792969,303.17999267578125,298.32000732421875,302.7900085449219,296.7450256347656,2612100,False
2025-12-23,301.3399963378906,305.1300048828125,300.6499938964844,303.7799987792969,297.71527099609375,2923000,False
2025-12-24,303.760009765625,305.1499938964844,302.29998779296875,304.55999755859375,298.47967529296875,1210600,False
2025-12-26,304.69000244140625,305.75,303.6700134277344,305.0899963378906,298.99908447265625,2814700,False
2025-12-29,304.6499938964844,310.0,303.75,305.739990234375,299.6361083984375,4664500,False
2025-12-30,306.1499938964844,306.239990234375,302.0,302.04998779296875,296.019775390625,1883700,False
2025-12-31,301.760009765625,301.8500061035156,295.8699951171875,296.2099914550781,290.29638671875,3430100,False
2026-01-02,297.55999755859375,297.57000732421875,289.0,291.5,285.680419921875,4662800,False
2026-01-05,295.7699890136719,299.19000244140625,294.25,294.9700012207031,289.08111572265625,4190000,False
2026-01-06,295.0,303.0400085449219,294.4200134277344,302.4700012207031,296.4314270019531,4147300,False
2026-01-07,302.5,304.30999755859375,296.3500061035156,296.7300109863281,290.8060302734375,2833300,False
2026-01-08,295.0,303.6700134277344,295.0,302.7200012207031,296.6764221191406,3343300,False
2026-01-09,302.6099853515625,307.0,302.0,304.2200012207031,298.146484375,2718800,False
2026-01-12,302.6199951171875,312.3299865722656,299.9599914550781,312.17999267578125,305.94757080078125,3895200,False
2026-01-13,311.6000061035156,312.80999755859375,301.8699951171875,303.1600036621094,297.1076354980469,4507800,False
2026-01-14,303.5,309.19000244140625,301.5,309.0299987792969,302.8604431152344,3779000,False
2026-01-15,309.0,311.8800048828125,297.0400085449219,297.95001220703125,292.0016784667969,4932500,False
2026-01-16,301.0,307.45001220703125,300.7799987792969,305.6700134277344,299.5675048828125,6199600,False
2026-01-20,301.3500061035156,301.6000061035156,290.1600036621094,291.3500061035156,285.5334167480469,7275500,False
2026-01-21,292.760009765625,297.6700134277344,292.510009765625,297.5400085449219,291.599853515625,5185000,False
2026-01-22,299.4200134277344,300.92999267578125,293.5299987792969,294.6700134277344,288.7871398925781,3670200,False
2026-01-23,294.07000732421875,294.3399963378906,289.7900085449219,292.44000244140625,286.6016540527344,3298400,False
2026-01-26,293.1600036621094,296.82000732421875,293.1400146484375,296.3299865722656,290.41400146484375,3726900,False
2026-01-27,297.1600036621094,297.3299865722656,293.2699890136719,293.8599853515625,287.9932861328125,2954900,False
2026-01-28,294.1700134277344,295.95001220703125,291.260009765625,294.1600036621094,288.2873229980469,5790300,False
2026-01-29,317.8599853515625,319.8999938964844,303.4700012207031,309.239990234375,303.0662536621094,10124900,False
2026-01-30,307.6000061035156,307.7799987792969,299.7300109863281,306.70001220703125,300.57696533203125,5940700,False
2026-02-02,307.510009765625,316.6400146484375,306.4100036621094,314.7300109863281,308.4466552734375,4581200,False
2026-02-03,312.3999938964844,312.9800109863281,283.8500061035156,294.30999755859375,288.4342956542969,11466500,False
2026-02-04,291.4100036621094,291.4100036621094,278.9599914550781,289.04998779296875,283.279296875,8708000,False
2026-02-05,286.1000061035156,291.80999755859375,285.1000061035156,289.8900146484375,284.1025695800781,5532800,False
2026-02-06,292.5,299.8900146484375,290.6600036621094,298.92999267578125,292.9620666503906,3744300,False
2026-02-09,295.9100036621094,297.7200012207031,291.4200134277344,296.3399963378906,290.4237976074219,4627800,False
2026-02-10,294.989990234375,297.6099853515625,290.3299865722656,291.760009765625,287.5655212402344,3837300,False
2026-02-11,292.3399963378906,293.5,272.3599853515625,272.80999755859375,268.887939453125,7628200,False
2026-02-12,270.29998779296875,271.29998779296875,257.2200012207031,259.5199890136719,255.78897094726562,12565400,False
2026-02-13,260.0,264.6600036621094,256.6400146484375,262.3800048828125,258.6078796386719,6842600,False
2026-02-17,259.20001220703125,260.70001220703125,254.64999389648438,258.30999755859375,254.5963897705078,4929700,False
2026-02-18,258.6400146484375,261.1099853515625,256.25,260.7900085449219,257.0407409667969,3949200,False
2026-02-19,256.0,258.2799987792969,253.50999450683594,256.2799987792969,252.59556579589844,4948700,False
2026-02-20,255.1999969482422,259.0400085449219,253.8000030517578,257.1600036621094,253.4629364013672,4708600,False
2026-02-23,254.3699951171875,255.19000244140625,220.72000122070312,223.35000610351562,220.1389923095703,19522900,False
2026-02-24,227.8000030517578,236.58999633789062,223.6300048828125,229.32000732421875,226.02317810058594,13379800,False
2026-02-25,233.22000122070312,239.5500030517578,231.22000122070312,237.5399932861328,234.12498474121094,8569700,False
2026-02-26,239.7100067138672,247.49000549316406,238.9499969482422,242.00999450683594,238.5307159423828,7343100,False
2026-02-27,238.07000732421875,240.2100067138672,234.57000732421875,240.2100067138672,236.75662231445312,6642200,False
2026-03-02,235.6999969482422,240.77999877929688,233.77999877929688,239.3699951171875,235.92868041992188,6220300,False
2026-03-03,236.35000610351562,246.08999633789062,234.2899932861328,245.27999877929688,241.7537078857422,6960400,False
2026-03-04,245.75,250.85000610351562,244.9600067138672,250.05999755859375,246.46498107910156,6085000,False
2026-03-05,249.32000732421875,260.3800048828125,249.0,256.54998779296875,252.86167907714844,9894600,False
2026-03-06,256.44000244140625,259.3999938964844,252.2100067138672,258.8500061035156,255.12863159179688,6234400,False
2026-03-09,255.3800048828125,258.0799865722656,251.57000732421875,253.3300018310547,249.68797302246094,6126600,False
2026-03-10,253.25999450683594,253.44000244140625,246.5500030517578,250.1999969482422,246.6029815673828,4938000,False
2026-03-11,250.00999450683594,253.72000122070312,247.1999969482422,248.8699951171875,245.29209899902344,4008500,False
2026-03-12,247.10000610351562,250.0500030517578,245.63999938964844,247.67999267578125,244.11920166015625,5547700,False
2026-03-13,247.6699981689453,249.72000122070312,244.7100067138672,246.27999877929688,242.7393341064453,4338400,False
2026-03-16,247.8699951171875,252.1999969482422,246.10000610351562,249.25,245.66664123535156,5674200,False
2026-03-17,250.50999450683594,256.3900146484375,250.0,256.1099853515625,252.42799377441406,5840100,False
2026-03-18,254.16000366210938,258.2799987792969,250.16000366210938,251.60000610351562,247.9828643798828,5177000,False
2026-03-19,249.42999267578125,252.19000244140625,248.25,250.3699951171875,246.77053833007812,4249500,False
2026-03-20,249.0,250.27999877929688,241.77000427246094,241.77000427246094,238.294189453125,11314100,False
2026-03-23,246.5,251.35000610351562,244.7100067138672,248.44000244140625,244.8682861328125,4972000,False
2026-03-24,246.4499969482422,247.11000061035156,238.0,240.58999633789062,237.13113403320312,4151500,False
2026-03-25,243.60000610351562,246.19000244140625,238.0,241.38999938964844,237.91964721679688,4207900,False
2026-03-26,240.55999755859375,246.6699981689453,239.8000030517578,241.6699981689453,238.1956024169922,3606800,False
2026-03-27,238.85000610351562,239.44000244140625,233.75,236.33999633789062,232.94224548339844,4853700,False
2026-03-30,237.8000030517578,240.2100067138672,236.1300048828125,237.25,233.8391571044922,3882600,False
2026-03-31,240.27000427246094,242.85000610351562,236.3800048828125,242.38999938964844,238.90525817871094,4750300,False
2026-04-01,242.1199951171875,246.25999450683594,240.13999938964844,243.13999938964844,239.6444854736328,4228700,False
2026-04-02,243.0,248.2100067138672,241.49000549316406,248.16000366210938,244.59231567382812,3350900,False
2026-04-06,248.13999938964844,248.89999389648438,244.74000549316406,246.74000549316406,243.19273376464844,3376000,False
2026-04-07,245.32000732421875,245.75999450683594,241.10000610351562,245.07000732421875,241.5467529296875,2356100,False
2026-04-08,248.6300048828125,250.0,240.8000030517578,241.74000549316406,238.26461791992188,4771500,False
2026-04-09,240.8800048828125,241.74000549316406,233.75999450683594,237.17999267578125,233.77015686035156,5078600,False
2026-04-10,239.19000244140625,239.27000427246094,230.50999450683594,230.75999450683594,227.44244384765625,5869400,False
2026-04-13,233.6300048828125,238.07000732421875,231.6999969482422,237.82000732421875,234.40097045898438,5349600,False
2026-04-14,238.75,241.5399932861328,238.1199951171875,240.27000427246094,236.8157501220703,3777300,False
2026-04-15,242.25,246.05999755859375,240.99000549316406,244.8000030517578,241.28062438964844,3879500,False
2026-04-16,248.75,251.22000122070312,246.1300048828125,251.0,247.3914794921875,4817500,False
2026-04-17,254.6699981689453,255.64999389648438,251.0399932861328,253.47000122070312,249.82595825195312,5671500,False
2026-04-20,255.0,258.5,252.55999755859375,253.7100067138672,250.06251525878906,5157700,False
2026-04-21,254.0,258.0899963378906,251.8699951171875,255.67999267578125,252.00418090820312,5584900,False
2026-04-22,254.50999450683594,257.5400085449219,247.2100067138672,251.86000061035156,248.23910522460938,12190200,False
2026-04-23,232.27000427246094,232.91000366210938,221.72999572753906,231.0800018310547,227.7578582763672,22297800,False
2026-04-24,231.92999267578125,232.8000030517578,225.0,231.97999572753906,228.64491271972656,9816900,False
2026-04-27,229.9499969482422,231.32000732421875,227.1199951171875,228.0500030517578,224.77142333984375,8060700,False
2026-04-28,230.5,233.55999755859375,228.4600067138672,233.0399932861328,229.68968200683594,5162900,False
2026-04-29,230.33999633789062,231.47999572753906,226.82000732421875,227.10000610351562,223.8350830078125,6443700,False
2026-04-30,226.52999877929688,231.60000610351562,224.89999389648438,230.97999572753906,227.65928649902344,6283300,False
2026-05-01,234.5500030517578,235.9499969482422,231.75,232.1999969482422,228.86175537109375,3582100,False
2026-05-04,232.0,234.08999633789062,228.6199951171875,229.47999572753906,226.18084716796875,4003100,False
2026-05-05,230.16000366210938,231.0,227.14999389648438,229.02999877929688,225.73733520507812,4221900,False
2026-05-06,228.75,229.0,224.3800048828125,225.74000549316406,222.49462890625,7673200,False
2026-05-07,227.5,231.82000732421875,227.41000366210938,231.30999755859375,227.9845428466797,5485500,False
2026-05-08,229.72999572753906,230.7100067138672,224.8300018310547,229.75999450683594,228.12355041503906,5332800,False
2026-05-11,228.66000366210938,230.22999572753906,222.5500030517578,223.5500030517578,221.95779418945312,6677200,False
2026-05-12,224.42999267578125,224.42999267578125,219.22000122070312,219.22000122070312,217.65863037109375,6045200,False
2026-05-13,218.27000427246094,218.30999755859375,212.33999633789062,214.63999938964844,213.1112518310547,8361200,False
2026-05-14,215.5500030517578,220.9600067138672,215.0,218.3699951171875,216.81468200683594,5906200,False
2026-05-15,218.1999969482422,220.91000366210938,217.6199951171875,219.3000030517578,217.73806762695312,6154500,False
2026-05-18,218.5500030517578,223.3300018310547,217.75,222.75,221.16348266601562,5946400,False
2026-05-19,224.5,227.35000610351562,221.9199981689453,222.3300018310547,220.74647521972656,5937800,False
2026-05-20,221.0500030517578,225.0,216.77999877929688,225.0,223.3974609375,4873400,False
2026-05-21,232.5800018310547,253.6300048828125,230.94000244140625,252.97000122070312,251.16824340820312,25707800,False
2026-05-22,262.04998779296875,264.3800048828125,253.38999938964844,253.83999633789062,252.03204345703125,19072900,False
2026-05-26,254.5500030517578,254.5500030517578,245.4499969482422,250.69000244140625,248.9044952392578,9256100,False
2026-05-27,250.4600067138672,257.6199951171875,250.4600067138672,255.1999969482422,253.38235473632812,9275500,False
2026-05-28,261.0,268.8900146484375,257.0,264.2200012207031,262.338134765625,12432900,False
2026-05-29,277.29998779296875,301.0,273.3299865722656,297.79998779296875,295.6789245605469,28481000,False
2026-06-01,322.54998779296875,327.9800109863281,308.0,320.4200134277344,318.1378479003906,32880200,False
2026-06-02,313.75,332.4599914550781,310.1099853515625,329.2300109863281,326.8851013183594,17210700,False
2026-06-03,318.29998779296875,318.29998779296875,302.5299987792969,305.6300048828125,303.45318603515625,13926600,False
2026-06-04,307.42999267578125,310.44000244140625,300.17999267578125,301.7699890136719,299.62066650390625,9608100,False
2026-06-05,300.0,302.29998779296875,281.07000732421875,284.8399963378906,282.8112487792969,12509500,False
2026-06-08,286.44000244140625,290.5,279.42999267578125,280.82000732421875,278.81988525390625,6790600,False
2026-06-09,281.1400146484375,283.5899963378906,271.2900085449219,277.489990234375,275.51361083984375,9007900,False
2026-06-10,273.82000732421875,280.510009765625,271.3299865722656,272.3599853515625,270.4201354980469,5497100,False
2026-06-11,268.0,276.4800109863281,266.5,274.8500061035156,272.8924255371094,7558300,False
2026-06-12,278.94000244140625,278.94000244140625,267.67999267578125,272.239990234375,270.3009948730469,5748900,False
2026-06-15,272.0,272.25,264.79998779296875,268.7099914550781,266.796142578125,7178800,False
2026-06-16,270.8699951171875,276.6199951171875,268.6099853515625,270.80999755859375,268.8811950683594,4917600,False
2026-06-17,266.3500061035156,268.8699951171875,261.8800048828125,262.3500061035156,260.4814453125,5537000,False
2026-06-18,251.3800048828125,252.47000122070312,243.67999267578125,249.10000610351562,247.32582092285156,16619700,False
2026-06-22,248.42999267578125,253.30999755859375,243.80999755859375,252.22000122070312,250.423583984375,9615400,False
2026-06-23,261.5799865722656,267.5299987792969,255.25999450683594,264.94000244140625,263.0530090332031,15686100,False
2026-06-24,261.8399963378906,265.07000732421875,256.17999267578125,262.9599914550781,261.08709716796875,8149900,False
2026-06-25,267.6700134277344,268.760009765625,256.0,258.2699890136719,256.43048095703125,8520700,False
2026-06-26,258.94000244140625,273.1400146484375,258.2799987792969,271.6300048828125,269.6953430175781,9719900,False
2026-06-29,274.29998779296875,278.1499938964844,269.05999755859375,278.0,276.01995849609375,6464200,False
2026-06-30,273.2099914550781,282.57000732421875,271.1199951171875,281.2099914550781,279.20709228515625,7458400,False
2026-07-01,279.6600036621094,294.489990234375,278.9599914550781,286.25,284.2112121582031,6905800,False
2026-07-02,283.1400146484375,290.92999267578125,282.2799987792969,289.5199890136719,287.4579162597656,5944100,False
2026-07-06,288.3500061035156,300.82000732421875,287.6499938964844,299.5199890136719,297.3866882324219,7181500,False
2026-07-07,305.6600036621094,311.79998779296875,300.489990234375,306.1300048828125,303.9496154785156,8618600,False
2026-07-08,300.7699890136719,303.82000732421875,295.5899963378906,302.04998779296875,299.898681640625,7416700,False
2026-07-09,285.8399963378906,297.2799987792969,284.44000244140625,295.29998779296875,293.1967468261719,10842000,False
2026-07-10,297.260009765625,298.7699890136719,287.5,287.55999755859375,285.5118713378906,3640100,False
2026-07-13,290.5,297.5,289.1000061035156,290.2300109863281,288.1628723144531,5024200,False
2026-07-14,226.3699951171875,229.9199981689453,213.22000122070312,217.07000732421875,215.52394104003906,67440900,False
2026-07-15,220.97000122070312,223.80999755859375,211.02999877929688,211.1999969482422,209.69573974609375,29590400,False
2026-07-16,208.82000732421875,219.9499969482422,204.44000244140625,219.0500030517578,217.48983764648438,22533300,False
2026-07-17,215.6199951171875,217.1699981689453,210.22000122070312,212.6699981689453,211.1552734375,13150200,False
2026-07-20,210.07000732421875,216.27999877929688,208.82000732421875,213.0,211.48292541503906,9585000,False
2026-07-21,210.72000122070312,214.97000122070312,209.17999267578125,210.5,209.000732421875,11954400,False
2026-07-22,207.67999267578125,212.33999633789062,204.72999572753906,205.77000427246094,204.30442810058594,14606700,False
2026-07-23,202.63999938964844,207.5500030517578,199.19000244140625,206.64999389648438,205.1781463623047,15306000,False
2026-07-24,209.27999877929688,216.10000610351562,206.8000030517578,214.19000244140625,212.66445922851562,10578800,False
2026-07-27,217.75,219.6300048828125,215.2899932861328,216.27999877929688,214.73956298828125,8362300,False
2026-07-28,219.72999572753906,228.97999572753906,215.11000061035156,227.5500030517578,225.92930603027344,13263000,False
2026-07-29,227.6999969482422,230.97000122070312,223.9499969482422,226.44000244140625,224.82720947265625,8806700,False
2026-07-30,222.0,224.86000061035156,220.1999969482422,221.74000549316406,220.1606903076172,9675200,False
2026-07-31,221.14999389648438,224.75999450683594,216.58999633789062,223.64999389648438,222.05706787109375,9093600,False
2026-08-03,228.3300018310547,228.5500030517578,224.8699951171875,226.30999755859375,224.69813537597656,7974700,False
2026-08-04,224.75999450683594,235.30999755859375,223.3000030517578,235.14999389648438,233.47515869140625,7537900,False
2026-08-05,236.10000610351562,238.9600067138672,233.4600067138672,235.9199981689453,234.23968505859375,5726900,False
2026-08-06,229.61000061035156,234.47000122070312,228.44000244140625,233.42999267578125,231.7674102783203,4250100,False
2026-08-07,235.3800048828125,237.32000732421875,232.72000122070312,237.27999877929688,235.58999633789062,4763300,False
2026-08-10,235.0,240.74000549316406,234.1300048828125,236.30999755859375,236.30999755859375,7348900,False
2026-08-11,236.30999755859375,241.8000030517578,235.44000244140625,238.4199981689453,238.4199981689453,4469000,False
2026-08-12,236.9499969482422,237.4600067138672,231.67999267578125,235.97999572753906,235.97999572753906,5696200,False
2026-08-13,238.9199981689453,239.7100067138672,233.61000061035156,237.13999938964844,237.13999938964844,5395200,False
2026-08-14,238.3699951171875,239.14999389648438,233.72999572753906,234.32000732421875,234.32000732421875,4523500,False
2026-08-17,231.58999633789062,233.64999389648438,227.39999389648438,228.85000610351562,228.85000610351562,7564300,False
2026-08-18,229.72999572753906,234.4499969482422,229.4199981689453,232.6699981689453,232.6699981689453,4650100,False
2026-08-19,232.25999450683594,238.6199951171875,230.50999450683594,237.16000366210938,237.16000366210938,5342600,False
2026-08-20,236.0,237.5,233.02999877929688,233.69000244140625,233.69000244140625,4986900,False
2026-08-21,233.7100067138672,238.72000122070312,233.1199951171875,235.67999267578125,235.67999267578125,3888700,False
2026-08-24,234.3699951171875,234.49000549316406,230.47000122070312,231.0399932861328,231.0399932861328,4078300,False
2026-08-25,230.0,234.44000244140625,229.50999450683594,234.19000244140625,234.19000244140625,3022800,False
2026-08-26,230.6999969482422,234.22999572753906,228.9600067138672,229.8699951171875,229.8699951171875,4632000,False
2026-08-27,232.8000030517578,240.80999755859375,231.4499969482422,238.7899932861328,238.7899932861328,5501300,False
2026-08-28,238.3000030517578,239.0800018310547,235.08999633789062,235.58999633789062,235.58999633789062,3943300,False
2026-08-31,232.72999572753906,235.94000244140625,232.17999267578125,233.8699951171875,233.8699951171875,6096600,False
2026-09-01,231.0,233.08999633789062,229.89999389648438,231.39999389648438,231.39999389648438,3236800,False
2026-09-02,230.5500030517578,232.8800048828125,229.10000610351562,231.6999969482422,231.6999969482422,4653600,False
2026-09-03,234.3800048828125,238.2899932861328,232.82000732421875,234.7100067138672,234.7100067138672,4371500,False
2026-09-04,233.3300018310547,236.1699981689453,231.67999267578125,234.88999938964844,234.88999938964844,3721100,False
2026-09-08,232.9499969482422,233.39999389648438,230.1999969482422,232.08999633789062,232.08999633789062,4785300,False
2026-09-09,232.64999389648438,241.5,230.36000061035156,239.94000244140625,239.94000244140625,6397500,False
2026-09-10,238.17999267578125,242.30999755859375,231.8300018310547,234.02000427246094,234.02000427246094,5817600,False
2026-09-11,235.77999877929688,243.6300048828125,235.0,243.2899932861328,243.2899932861328,4914700,False
2026-09-14,249.41000366210938,251.3699951171875,244.1199951171875,249.08999633789062,249.08999633789062,6959400,False
2026-09-15,246.19000244140625,251.82000732421875,246.14999389648438,248.3699951171875,248.3699951171875,4516800,False
2026-09-16,240.5,243.33999633789062,235.41000366210938,237.49000549316406,237.49000549316406,6181800,False
2026-09-17,238.5800018310547,243.3699951171875,237.35000610351562,237.75,237.75,5901300,False
2026-09-18,237.85000610351562,237.88999938964844,229.3800048828125,229.5500030517578,229.5500030517578,13413800,False
2026-09-21,231.99000549316406,234.6999969482422,228.35000610351562,231.92999267578125,231.92999267578125,8200100,False
2026-09-23,233.47000122070312,237.86000061035156,232.52999877929688,232.75999450683594,232.75999450683594,4536600,False
2026-09-24,UNAVAILABLE,232.617,226.04,227.06,227.06,4072315,True
